Item_ID,Item_Category,Item_MRP,Item_Visibility,Item_Fat_Content,Outlet_ID,Outlet_Type,Outlet_Size,Outlet_Location_Type,Outlet_Establishment_Year,Festival_Flag,Discount_Percentage,Units_Sold
ITM_08984,Food,141.67,0.15,Non Edible,OUT_083,Supermarket Type3,Small,Tier 1,2004,1,49,216
ITM_08985,Household,324.05,0.1,Low Fat,OUT_084,Supermarket Type1,Small,Tier 2,2007,0,10,84
ITM_08986,Drinks,99.47,0.11,Regular,OUT_085,Supermarket Type3,Medium,Tier 3,1994,0,23,74
ITM_08987,Personal Care,214.36,0.16,Non Edible,OUT_086,Supermarket Type3,Medium,Tier 2,2001,1,41,168
ITM_08988,Household,451.69,0.1,Regular,OUT_087,Supermarket Type1,Small,Tier 3,1992,1,29,153
ITM_08989,Personal Care,99.71,0.27,Low Fat,OUT_088,Grocery Store,Small,Tier 3,2015,0,20,57
ITM_08990,Personal Care,338.33,0.14,Regular,OUT_089,Supermarket Type1,Large,Tier 2,2010,0,42,112
ITM_08991,Drinks,118.16,0.09,Regular,OUT_090,Supermarket Type3,Large,Tier 3,1993,0,34,138
ITM_08992,Electronics,219.56,0.06,Non Edible,OUT_091,Grocery Store,Small,Tier 2,2016,1,11,92
ITM_08993,Electronics,279.5,0.2,Non Edible,OUT_092,Grocery Store,Medium,Tier 1,2007,0,8,82
ITM_08994,Electronics,297.11,0.02,Low Fat,OUT_093,Supermarket Type1,Medium,Tier 2,2016,0,11,40
ITM_08995,Clothing,309.21,0.14,Low Fat,OUT_094,Grocery Store,Large,Tier 3,2020,0,27,86
ITM_08996,Food,327.26,0.17,Low Fat,OUT_095,Grocery Store,Medium,Tier 3,1989,0,28,110
ITM_08997,Clothing,150.45,0.11,Non Edible,OUT_096,Supermarket Type1,Medium,Tier 1,1985,1,45,219
ITM_08998,Household,212.66,0.23,Low Fat,OUT_097,Supermarket Type2,Medium,Tier 2,2015,1,44,180
ITM_08999,Clothing,37.91,0.21,Low Fat,OUT_098,Grocery Store,Medium,Tier 1,2015,0,39,149
ITM_09000,Household,389.0,0.29,Non Edible,OUT_099,Supermarket Type1,Large,Tier 3,1993,1,34,130
ITM_09001,Household,421.81,0.16,Low Fat,OUT_000,Supermarket Type1,Medium,Tier 2,2017,0,28,105
ITM_09002,Food,115.63,0.17,Non Edible,OUT_001,Supermarket Type2,Small,Tier 3,2019,0,50,136
ITM_09003,Drinks,116.69,0.08,Low Fat,OUT_002,Grocery Store,Large,Tier 2,2010,1,5,72
ITM_09004,Food,40.18,0.12,Non Edible,OUT_003,Supermarket Type3,Medium,Tier 1,1986,0,15,105
ITM_09005,Electronics,485.78,0.02,Regular,OUT_004,Supermarket Type3,Medium,Tier 1,2018,1,45,228
ITM_09006,Electronics,407.45,0.21,Non Edible,OUT_005,Grocery Store,Medium,Tier 3,2001,0,27,112
ITM_09007,Clothing,193.14,0.1,Non Edible,OUT_006,Grocery Store,Large,Tier 1,1990,0,0,93
ITM_09008,Household,251.32,0.17,Non Edible,OUT_007,Supermarket Type1,Medium,Tier 1,2021,0,28,133
ITM_09009,Personal Care,160.14,0.08,Low Fat,OUT_008,Supermarket Type1,Large,Tier 3,2015,1,39,150
ITM_09010,Personal Care,306.68,0.19,Non Edible,OUT_009,Supermarket Type3,Small,Tier 3,2012,0,5,61
ITM_09011,Household,364.31,0.14,Non Edible,OUT_010,Grocery Store,Medium,Tier 3,2005,0,26,98
ITM_09012,Food,234.74,0.15,Low Fat,OUT_011,Supermarket Type1,Large,Tier 2,1995,0,36,112
ITM_09013,Drinks,439.33,0.28,Regular,OUT_012,Supermarket Type3,Small,Tier 3,2020,0,21,90
ITM_09014,Food,268.17,0.21,Non Edible,OUT_013,Supermarket Type3,Large,Tier 2,2023,0,6,60
ITM_09015,Household,89.24,0.09,Low Fat,OUT_014,Supermarket Type2,Medium,Tier 3,2011,0,0,37
ITM_09016,Household,318.7,0.16,Regular,OUT_015,Grocery Store,Large,Tier 2,2004,0,12,57
ITM_09017,Drinks,241.87,0.15,Non Edible,OUT_016,Supermarket Type2,Medium,Tier 3,2004,0,47,120
ITM_09018,Clothing,469.12,0.24,Regular,OUT_017,Supermarket Type1,Large,Tier 2,1986,0,50,144
ITM_09019,Clothing,208.11,0.25,Non Edible,OUT_018,Supermarket Type1,Small,Tier 1,2021,0,43,169
ITM_09020,Drinks,213.38,0.09,Non Edible,OUT_019,Supermarket Type3,Medium,Tier 3,2011,0,13,63
ITM_09021,Clothing,332.37,0.25,Regular,OUT_020,Supermarket Type1,Small,Tier 3,2002,0,14,52
ITM_09022,Personal Care,272.95,0.06,Regular,OUT_021,Supermarket Type2,Medium,Tier 2,1997,0,11,77
ITM_09023,Clothing,199.74,0.23,Regular,OUT_022,Grocery Store,Large,Tier 1,2002,1,48,230
ITM_09024,Clothing,495.09,0.08,Non Edible,OUT_023,Supermarket Type3,Small,Tier 1,1995,0,40,186
ITM_09025,Clothing,165.05,0.1,Non Edible,OUT_024,Supermarket Type3,Medium,Tier 2,1998,0,3,74
ITM_09026,Personal Care,153.21,0.26,Low Fat,OUT_025,Supermarket Type1,Small,Tier 3,1988,1,49,176
ITM_09027,Clothing,434.93,0.13,Low Fat,OUT_026,Supermarket Type3,Small,Tier 1,2023,0,43,147
ITM_09028,Electronics,21.62,0.3,Low Fat,OUT_027,Supermarket Type3,Medium,Tier 3,1997,0,42,131
ITM_09029,Personal Care,116.6,0.05,Non Edible,OUT_028,Grocery Store,Large,Tier 2,2003,0,20,86
ITM_09030,Drinks,303.41,0.14,Regular,OUT_029,Supermarket Type3,Small,Tier 3,2023,1,1,83
ITM_09031,Food,97.98,0.22,Low Fat,OUT_030,Grocery Store,Medium,Tier 1,2009,0,20,139
ITM_09032,Drinks,493.19,0.01,Non Edible,OUT_031,Supermarket Type2,Small,Tier 2,1999,0,13,96
ITM_09033,Food,242.81,0.05,Regular,OUT_032,Supermarket Type3,Small,Tier 1,2004,0,43,173
ITM_09034,Drinks,306.73,0.02,Low Fat,OUT_033,Supermarket Type2,Large,Tier 3,2001,0,1,49
ITM_09035,Electronics,96.98,0.3,Regular,OUT_034,Grocery Store,Medium,Tier 3,1985,0,10,58
ITM_09036,Food,158.9,0.23,Regular,OUT_035,Supermarket Type3,Medium,Tier 2,2013,0,36,89
ITM_09037,Food,315.02,0.12,Low Fat,OUT_036,Supermarket Type1,Small,Tier 1,2003,0,13,116
ITM_09038,Household,283.79,0.06,Low Fat,OUT_037,Supermarket Type1,Large,Tier 1,2014,0,46,189
ITM_09039,Food,396.49,0.04,Non Edible,OUT_038,Supermarket Type3,Large,Tier 1,2009,0,19,104
ITM_09040,Food,149.23,0.16,Regular,OUT_039,Grocery Store,Large,Tier 2,2012,0,34,102
ITM_09041,Household,333.7,0.29,Low Fat,OUT_040,Supermarket Type1,Medium,Tier 3,2021,1,26,145
ITM_09042,Clothing,159.67,0.21,Low Fat,OUT_041,Supermarket Type2,Medium,Tier 3,1995,0,48,132
ITM_09043,Clothing,301.64,0.12,Regular,OUT_042,Grocery Store,Small,Tier 3,2000,1,5,112
ITM_09044,Household,310.41,0.16,Regular,OUT_043,Grocery Store,Large,Tier 1,2002,0,6,73
ITM_09045,Personal Care,78.48,0.3,Regular,OUT_044,Supermarket Type3,Large,Tier 2,1993,0,44,121
ITM_09046,Food,283.34,0.16,Low Fat,OUT_045,Supermarket Type2,Medium,Tier 1,2012,1,0,121
ITM_09047,Food,25.73,0.29,Low Fat,OUT_046,Grocery Store,Small,Tier 2,2011,0,12,57
ITM_09048,Household,260.58,0.01,Non Edible,OUT_047,Supermarket Type3,Medium,Tier 1,2022,0,37,147
ITM_09049,Household,354.81,0.22,Regular,OUT_048,Supermarket Type2,Medium,Tier 2,2007,0,16,67
ITM_09050,Personal Care,54.96,0.19,Low Fat,OUT_049,Grocery Store,Small,Tier 1,2006,0,37,156
ITM_09051,Electronics,470.58,0.21,Low Fat,OUT_050,Supermarket Type1,Large,Tier 1,1988,0,35,156
ITM_09052,Clothing,240.2,0.18,Regular,OUT_051,Supermarket Type2,Large,Tier 2,2016,0,37,124
ITM_09053,Drinks,470.44,0.02,Low Fat,OUT_052,Grocery Store,Small,Tier 3,2008,0,0,38
ITM_09054,Electronics,71.55,0.05,Regular,OUT_053,Supermarket Type2,Large,Tier 3,2022,0,0,68
ITM_09055,Clothing,475.95,0.28,Low Fat,OUT_054,Supermarket Type1,Small,Tier 2,2012,0,18,78
ITM_09056,Food,72.41,0.08,Regular,OUT_055,Grocery Store,Small,Tier 2,1990,0,50,162
ITM_09057,Electronics,241.52,0.3,Regular,OUT_056,Supermarket Type1,Medium,Tier 3,2017,1,29,116
ITM_09058,Household,470.24,0.21,Low Fat,OUT_057,Supermarket Type3,Large,Tier 1,2015,0,12,113
ITM_09059,Personal Care,131.7,0.14,Regular,OUT_058,Supermarket Type3,Large,Tier 3,1994,1,6,90
ITM_09060,Clothing,36.7,0.28,Non Edible,OUT_059,Grocery Store,Small,Tier 2,1996,0,42,116
ITM_09061,Personal Care,400.69,0.24,Non Edible,OUT_060,Grocery Store,Medium,Tier 1,1991,1,19,154
ITM_09062,Clothing,306.02,0.13,Regular,OUT_061,Supermarket Type2,Medium,Tier 2,2008,0,43,100
ITM_09063,Electronics,266.68,0.03,Non Edible,OUT_062,Grocery Store,Large,Tier 3,2012,0,8,70
ITM_09064,Food,36.48,0.26,Low Fat,OUT_063,Supermarket Type3,Small,Tier 1,1995,0,12,89
ITM_09065,Drinks,333.55,0.23,Low Fat,OUT_064,Grocery Store,Large,Tier 3,2016,1,38,178
ITM_09066,Personal Care,102.38,0.24,Regular,OUT_065,Supermarket Type2,Large,Tier 3,2004,0,19,82
ITM_09067,Personal Care,466.97,0.23,Low Fat,OUT_066,Supermarket Type3,Medium,Tier 3,2012,0,24,73
ITM_09068,Drinks,349.15,0.09,Low Fat,OUT_067,Grocery Store,Medium,Tier 1,1985,0,4,72
ITM_09069,Personal Care,359.38,0.26,Non Edible,OUT_068,Supermarket Type1,Medium,Tier 3,2011,0,47,96
ITM_09070,Personal Care,131.64,0.01,Low Fat,OUT_069,Supermarket Type1,Medium,Tier 1,2000,1,49,254
ITM_09071,Clothing,442.76,0.08,Low Fat,OUT_070,Supermarket Type1,Small,Tier 3,2020,0,24,57
ITM_09072,Clothing,278.11,0.02,Non Edible,OUT_071,Supermarket Type1,Large,Tier 3,1990,0,11,63
ITM_09073,Drinks,431.4,0.04,Regular,OUT_072,Supermarket Type2,Medium,Tier 2,1994,0,25,109
ITM_09074,Food,150.05,0.16,Regular,OUT_073,Supermarket Type1,Large,Tier 3,2023,0,21,107
ITM_09075,Electronics,382.62,0.02,Non Edible,OUT_074,Supermarket Type1,Small,Tier 1,2003,0,0,106
ITM_09076,Electronics,295.79,0.06,Non Edible,OUT_075,Grocery Store,Medium,Tier 2,1994,0,7,60
ITM_09077,Personal Care,43.24,0.08,Low Fat,OUT_076,Supermarket Type1,Small,Tier 1,2010,1,35,194
ITM_09078,Food,214.56,0.2,Low Fat,OUT_077,Supermarket Type1,Medium,Tier 3,2018,0,48,133
ITM_09079,Drinks,108.28,0.15,Regular,OUT_078,Grocery Store,Large,Tier 2,1985,1,2,64
ITM_09080,Drinks,192.4,0.14,Regular,OUT_079,Supermarket Type3,Small,Tier 2,1994,0,21,70
ITM_09081,Clothing,204.01,0.23,Non Edible,OUT_080,Supermarket Type2,Medium,Tier 2,2017,0,49,113
ITM_09082,Personal Care,247.97,0.14,Low Fat,OUT_081,Supermarket Type2,Large,Tier 1,2010,0,39,157
ITM_09083,Household,308.14,0.11,Non Edible,OUT_082,Supermarket Type3,Large,Tier 2,2018,0,20,80
ITM_09084,Drinks,294.07,0.29,Regular,OUT_083,Grocery Store,Large,Tier 2,2021,0,20,75
ITM_09085,Personal Care,38.72,0.01,Regular,OUT_084,Supermarket Type3,Medium,Tier 1,1997,0,30,149
ITM_09086,Food,380.33,0.1,Non Edible,OUT_085,Supermarket Type2,Large,Tier 1,2022,1,0,119
ITM_09087,Clothing,475.61,0.19,Low Fat,OUT_086,Supermarket Type2,Large,Tier 1,2014,1,40,202
ITM_09088,Electronics,187.37,0.24,Low Fat,OUT_087,Supermarket Type3,Medium,Tier 3,2008,0,26,119
ITM_09089,Food,106.28,0.25,Non Edible,OUT_088,Supermarket Type1,Small,Tier 1,2018,0,1,60
ITM_09090,Drinks,279.2,0.02,Regular,OUT_089,Supermarket Type2,Large,Tier 1,2021,0,28,107
ITM_09091,Drinks,358.36,0.22,Non Edible,OUT_090,Supermarket Type3,Medium,Tier 2,2003,0,41,114
ITM_09092,Food,345.87,0.22,Non Edible,OUT_091,Supermarket Type1,Small,Tier 3,1986,0,45,128
ITM_09093,Drinks,313.81,0.07,Low Fat,OUT_092,Supermarket Type1,Large,Tier 2,2014,0,0,53
ITM_09094,Personal Care,90.19,0.04,Regular,OUT_093,Grocery Store,Medium,Tier 1,2006,0,41,171
ITM_09095,Drinks,421.68,0.23,Regular,OUT_094,Supermarket Type3,Medium,Tier 1,2016,0,7,68
ITM_09096,Clothing,224.3,0.08,Low Fat,OUT_095,Supermarket Type2,Large,Tier 2,2017,0,34,96
ITM_09097,Personal Care,126.3,0.01,Regular,OUT_096,Grocery Store,Small,Tier 3,1999,0,44,158
ITM_09098,Household,61.41,0.07,Regular,OUT_097,Supermarket Type2,Small,Tier 3,1990,0,34,119
ITM_09099,Drinks,220.03,0.02,Low Fat,OUT_098,Supermarket Type1,Small,Tier 2,2020,0,6,66
ITM_09100,Drinks,316.63,0.08,Regular,OUT_099,Supermarket Type3,Large,Tier 1,2000,0,22,124
ITM_09101,Clothing,339.38,0.11,Regular,OUT_000,Supermarket Type1,Large,Tier 3,2005,0,22,91
ITM_09102,Clothing,482.11,0.09,Non Edible,OUT_001,Supermarket Type1,Small,Tier 3,2018,0,42,127
ITM_09103,Electronics,93.51,0.28,Regular,OUT_002,Supermarket Type1,Small,Tier 2,2022,0,45,118
ITM_09104,Food,493.17,0.08,Non Edible,OUT_003,Supermarket Type3,Small,Tier 3,2019,0,38,114
ITM_09105,Food,334.24,0.15,Non Edible,OUT_004,Grocery Store,Small,Tier 1,2017,0,18,142
ITM_09106,Food,238.03,0.29,Non Edible,OUT_005,Supermarket Type2,Medium,Tier 2,1992,0,14,93
ITM_09107,Clothing,446.33,0.26,Low Fat,OUT_006,Supermarket Type1,Large,Tier 3,1996,1,7,107
ITM_09108,Food,353.35,0.1,Low Fat,OUT_007,Supermarket Type2,Small,Tier 1,2023,0,32,138
ITM_09109,Food,187.38,0.1,Regular,OUT_008,Supermarket Type2,Medium,Tier 1,2002,0,34,152
ITM_09110,Household,444.36,0.18,Non Edible,OUT_009,Grocery Store,Small,Tier 2,2005,0,39,99
ITM_09111,Food,339.98,0.28,Regular,OUT_010,Supermarket Type3,Small,Tier 2,2011,0,12,77
ITM_09112,Drinks,355.44,0.01,Regular,OUT_011,Supermarket Type2,Medium,Tier 1,1996,0,49,173
ITM_09113,Electronics,450.27,0.12,Regular,OUT_012,Grocery Store,Small,Tier 1,1990,0,30,135
ITM_09114,Clothing,235.24,0.26,Regular,OUT_013,Supermarket Type2,Small,Tier 3,2015,0,6,53
ITM_09115,Personal Care,335.31,0.13,Regular,OUT_014,Supermarket Type1,Medium,Tier 3,2018,0,19,80
ITM_09116,Electronics,377.45,0.22,Non Edible,OUT_015,Grocery Store,Medium,Tier 3,1991,0,37,127
ITM_09117,Household,237.89,0.21,Non Edible,OUT_016,Supermarket Type3,Medium,Tier 3,2015,0,7,79
ITM_09118,Clothing,60.06,0.07,Non Edible,OUT_017,Supermarket Type3,Medium,Tier 3,1988,0,35,130
ITM_09119,Clothing,390.29,0.14,Non Edible,OUT_018,Supermarket Type1,Medium,Tier 2,2001,0,13,71
ITM_09120,Drinks,42.95,0.17,Low Fat,OUT_019,Supermarket Type1,Small,Tier 3,2013,0,29,85
ITM_09121,Electronics,364.6,0.22,Non Edible,OUT_020,Supermarket Type2,Large,Tier 3,1987,0,50,141
ITM_09122,Electronics,457.22,0.25,Non Edible,OUT_021,Grocery Store,Medium,Tier 3,2008,0,8,54
ITM_09123,Food,186.55,0.23,Non Edible,OUT_022,Grocery Store,Large,Tier 1,1987,0,12,107
ITM_09124,Drinks,68.99,0.02,Low Fat,OUT_023,Grocery Store,Small,Tier 3,2023,0,11,61
ITM_09125,Food,131.77,0.2,Regular,OUT_024,Grocery Store,Medium,Tier 2,2011,0,1,30
ITM_09126,Food,289.9,0.15,Low Fat,OUT_025,Supermarket Type2,Large,Tier 1,1985,1,37,192
ITM_09127,Clothing,472.48,0.18,Non Edible,OUT_026,Grocery Store,Large,Tier 1,1999,0,20,126
ITM_09128,Electronics,265.9,0.12,Non Edible,OUT_027,Grocery Store,Large,Tier 3,1998,1,28,143
ITM_09129,Food,74.11,0.22,Low Fat,OUT_028,Supermarket Type3,Large,Tier 1,1988,0,19,123
ITM_09130,Household,321.34,0.21,Regular,OUT_029,Supermarket Type3,Large,Tier 3,1988,0,49,120
ITM_09131,Household,371.77,0.18,Low Fat,OUT_030,Supermarket Type2,Medium,Tier 3,2009,0,8,65
ITM_09132,Electronics,208.78,0.26,Low Fat,OUT_031,Supermarket Type1,Medium,Tier 3,1995,0,14,48
ITM_09133,Household,366.33,0.04,Non Edible,OUT_032,Supermarket Type3,Medium,Tier 2,2017,0,32,152
ITM_09134,Clothing,175.91,0.1,Low Fat,OUT_033,Supermarket Type1,Large,Tier 1,1995,0,6,108
ITM_09135,Drinks,398.76,0.15,Low Fat,OUT_034,Supermarket Type2,Large,Tier 1,1996,0,2,83
ITM_09136,Personal Care,183.71,0.29,Low Fat,OUT_035,Supermarket Type3,Small,Tier 1,1999,1,22,128
ITM_09137,Food,142.93,0.03,Low Fat,OUT_036,Supermarket Type3,Large,Tier 1,2010,1,21,140
ITM_09138,Personal Care,442.01,0.11,Low Fat,OUT_037,Supermarket Type2,Small,Tier 1,2008,0,38,180
ITM_09139,Drinks,283.27,0.28,Low Fat,OUT_038,Grocery Store,Small,Tier 3,2010,0,12,45
ITM_09140,Drinks,156.88,0.27,Non Edible,OUT_039,Supermarket Type2,Medium,Tier 3,2011,0,8,62
ITM_09141,Clothing,468.84,0.26,Non Edible,OUT_040,Supermarket Type1,Large,Tier 3,2020,1,33,172
ITM_09142,Household,351.61,0.1,Non Edible,OUT_041,Supermarket Type1,Large,Tier 2,2011,0,11,69
ITM_09143,Household,125.94,0.26,Non Edible,OUT_042,Grocery Store,Small,Tier 2,2022,1,33,127
ITM_09144,Drinks,315.03,0.16,Low Fat,OUT_043,Supermarket Type2,Small,Tier 2,1986,0,44,104
ITM_09145,Clothing,437.77,0.19,Low Fat,OUT_044,Supermarket Type2,Large,Tier 2,2007,0,32,112
ITM_09146,Clothing,354.15,0.08,Low Fat,OUT_045,Grocery Store,Small,Tier 1,1993,0,49,158
ITM_09147,Electronics,137.48,0.21,Low Fat,OUT_046,Supermarket Type2,Large,Tier 2,1992,0,34,109
ITM_09148,Food,331.45,0.11,Non Edible,OUT_047,Supermarket Type3,Large,Tier 1,1985,1,27,153
ITM_09149,Household,317.2,0.11,Non Edible,OUT_048,Supermarket Type2,Small,Tier 1,2005,0,38,142
ITM_09150,Drinks,414.0,0.19,Low Fat,OUT_049,Supermarket Type3,Medium,Tier 1,2010,0,2,67
ITM_09151,Electronics,105.5,0.08,Low Fat,OUT_050,Supermarket Type2,Large,Tier 3,1999,1,46,174
ITM_09152,Personal Care,355.82,0.08,Low Fat,OUT_051,Supermarket Type3,Small,Tier 3,2009,0,11,57
ITM_09153,Household,33.14,0.12,Low Fat,OUT_052,Supermarket Type1,Small,Tier 1,2023,0,42,163
ITM_09154,Food,354.16,0.24,Regular,OUT_053,Grocery Store,Small,Tier 2,2000,0,12,79
ITM_09155,Clothing,481.01,0.08,Regular,OUT_054,Supermarket Type1,Large,Tier 1,2019,0,2,75
ITM_09156,Drinks,103.71,0.24,Regular,OUT_055,Supermarket Type3,Large,Tier 3,2007,1,17,118
ITM_09157,Household,169.42,0.21,Regular,OUT_056,Grocery Store,Large,Tier 2,1996,1,46,159
ITM_09158,Personal Care,299.78,0.21,Low Fat,OUT_057,Supermarket Type1,Small,Tier 3,2003,1,25,108
ITM_09159,Food,371.55,0.15,Low Fat,OUT_058,Supermarket Type1,Medium,Tier 2,2018,0,9,68
ITM_09160,Food,185.3,0.23,Low Fat,OUT_059,Supermarket Type3,Medium,Tier 3,1992,0,3,59
ITM_09161,Electronics,338.84,0.01,Regular,OUT_060,Supermarket Type2,Large,Tier 1,2007,0,36,122
ITM_09162,Household,451.65,0.1,Regular,OUT_061,Supermarket Type2,Large,Tier 3,1995,0,11,66
ITM_09163,Personal Care,368.75,0.21,Low Fat,OUT_062,Supermarket Type3,Large,Tier 2,2018,0,50,148
ITM_09164,Food,361.29,0.3,Regular,OUT_063,Supermarket Type1,Medium,Tier 3,1989,0,15,72
ITM_09165,Drinks,203.35,0.01,Non Edible,OUT_064,Supermarket Type2,Medium,Tier 2,2021,1,16,112
ITM_09166,Food,457.49,0.16,Regular,OUT_065,Supermarket Type2,Large,Tier 3,2009,0,39,122
ITM_09167,Personal Care,153.12,0.28,Regular,OUT_066,Supermarket Type1,Small,Tier 3,2008,0,30,112
ITM_09168,Clothing,118.53,0.26,Regular,OUT_067,Supermarket Type3,Medium,Tier 1,2008,0,25,106
ITM_09169,Clothing,194.83,0.02,Regular,OUT_068,Supermarket Type3,Large,Tier 2,2018,1,1,114
ITM_09170,Electronics,332.07,0.16,Low Fat,OUT_069,Supermarket Type2,Medium,Tier 2,2002,0,28,78
ITM_09171,Household,433.61,0.01,Non Edible,OUT_070,Supermarket Type3,Small,Tier 1,1996,0,29,151
ITM_09172,Personal Care,83.4,0.24,Low Fat,OUT_071,Supermarket Type1,Small,Tier 3,2023,0,47,135
ITM_09173,Electronics,410.63,0.1,Regular,OUT_072,Supermarket Type3,Medium,Tier 2,1999,0,46,130
ITM_09174,Food,410.16,0.23,Regular,OUT_073,Grocery Store,Large,Tier 2,1996,1,10,73
ITM_09175,Food,301.72,0.28,Regular,OUT_074,Supermarket Type3,Medium,Tier 2,2013,0,36,128
ITM_09176,Clothing,385.11,0.29,Regular,OUT_075,Supermarket Type3,Large,Tier 1,2013,1,33,160
ITM_09177,Electronics,107.3,0.27,Regular,OUT_076,Supermarket Type3,Medium,Tier 1,2004,1,6,120
ITM_09178,Clothing,101.4,0.07,Non Edible,OUT_077,Grocery Store,Small,Tier 2,1999,0,38,130
ITM_09179,Drinks,434.14,0.07,Low Fat,OUT_078,Supermarket Type1,Medium,Tier 3,1987,0,28,138
ITM_09180,Clothing,259.11,0.19,Regular,OUT_079,Supermarket Type3,Large,Tier 3,2000,0,32,101
ITM_09181,Drinks,138.05,0.17,Non Edible,OUT_080,Supermarket Type2,Large,Tier 1,2003,0,48,169
ITM_09182,Food,350.59,0.01,Low Fat,OUT_081,Supermarket Type3,Small,Tier 3,1991,0,26,107
ITM_09183,Electronics,448.1,0.12,Low Fat,OUT_082,Grocery Store,Large,Tier 1,2020,1,15,146
ITM_09184,Drinks,323.51,0.27,Low Fat,OUT_083,Grocery Store,Large,Tier 2,2006,0,16,59
ITM_09185,Electronics,186.73,0.27,Regular,OUT_084,Supermarket Type2,Small,Tier 2,1999,1,10,121
ITM_09186,Electronics,251.95,0.07,Regular,OUT_085,Grocery Store,Large,Tier 2,1993,0,13,66
ITM_09187,Drinks,381.09,0.12,Non Edible,OUT_086,Grocery Store,Large,Tier 1,2001,0,12,106
ITM_09188,Household,52.4,0.17,Non Edible,OUT_087,Grocery Store,Medium,Tier 3,2017,0,34,107
ITM_09189,Clothing,124.24,0.26,Low Fat,OUT_088,Supermarket Type1,Medium,Tier 2,1986,1,25,120
ITM_09190,Drinks,242.04,0.16,Regular,OUT_089,Grocery Store,Medium,Tier 3,1991,0,24,107
ITM_09191,Food,310.04,0.29,Low Fat,OUT_090,Supermarket Type3,Medium,Tier 3,2015,0,39,120
ITM_09192,Electronics,182.8,0.24,Low Fat,OUT_091,Supermarket Type2,Medium,Tier 1,1998,0,43,123
ITM_09193,Personal Care,163.23,0.29,Non Edible,OUT_092,Supermarket Type3,Medium,Tier 1,2021,0,42,156
ITM_09194,Drinks,39.86,0.22,Regular,OUT_093,Supermarket Type3,Medium,Tier 3,1988,0,11,53
ITM_09195,Clothing,35.65,0.26,Non Edible,OUT_094,Supermarket Type2,Small,Tier 3,1994,0,46,107
ITM_09196,Electronics,153.77,0.25,Regular,OUT_095,Supermarket Type1,Medium,Tier 2,2006,0,3,60
ITM_09197,Household,274.64,0.08,Low Fat,OUT_096,Supermarket Type1,Large,Tier 2,2008,0,41,117
ITM_09198,Food,287.06,0.08,Low Fat,OUT_097,Grocery Store,Small,Tier 2,2002,0,47,144
ITM_09199,Household,257.13,0.26,Low Fat,OUT_098,Supermarket Type1,Medium,Tier 3,1995,1,40,173
ITM_09200,Personal Care,216.74,0.03,Regular,OUT_099,Supermarket Type1,Medium,Tier 1,1985,0,48,171
ITM_09201,Drinks,141.1,0.13,Low Fat,OUT_000,Grocery Store,Large,Tier 3,2016,0,26,100
ITM_09202,Electronics,212.33,0.25,Regular,OUT_001,Supermarket Type1,Small,Tier 2,2000,0,44,117
ITM_09203,Drinks,86.6,0.25,Regular,OUT_002,Supermarket Type1,Large,Tier 2,1998,1,7,110
ITM_09204,Clothing,75.32,0.05,Non Edible,OUT_003,Grocery Store,Large,Tier 1,2017,0,7,89
ITM_09205,Drinks,163.97,0.15,Low Fat,OUT_004,Supermarket Type3,Small,Tier 3,1991,1,28,148
ITM_09206,Food,497.77,0.15,Non Edible,OUT_005,Supermarket Type3,Large,Tier 2,2003,0,2,70
ITM_09207,Personal Care,176.72,0.1,Regular,OUT_006,Supermarket Type2,Small,Tier 1,2009,0,20,88
ITM_09208,Household,469.5,0.28,Low Fat,OUT_007,Supermarket Type1,Large,Tier 2,1989,0,30,88
ITM_09209,Personal Care,208.29,0.2,Low Fat,OUT_008,Grocery Store,Small,Tier 1,1994,0,12,93
ITM_09210,Electronics,230.72,0.29,Regular,OUT_009,Grocery Store,Medium,Tier 3,1988,0,30,100
ITM_09211,Drinks,402.59,0.03,Low Fat,OUT_010,Supermarket Type1,Small,Tier 1,2008,1,16,160
ITM_09212,Electronics,64.95,0.12,Regular,OUT_011,Supermarket Type1,Large,Tier 3,1990,0,47,157
ITM_09213,Household,107.51,0.25,Low Fat,OUT_012,Grocery Store,Large,Tier 3,1996,0,31,90
ITM_09214,Electronics,487.44,0.13,Low Fat,OUT_013,Grocery Store,Medium,Tier 2,2004,0,23,87
ITM_09215,Clothing,262.84,0.09,Regular,OUT_014,Grocery Store,Medium,Tier 3,2010,1,1,105
ITM_09216,Personal Care,41.27,0.3,Non Edible,OUT_015,Supermarket Type2,Medium,Tier 2,1996,0,41,125
ITM_09217,Household,42.74,0.26,Regular,OUT_016,Supermarket Type3,Small,Tier 2,2017,0,2,18
ITM_09218,Household,455.48,0.17,Low Fat,OUT_017,Grocery Store,Small,Tier 3,1996,0,25,66
ITM_09219,Household,439.22,0.17,Regular,OUT_018,Supermarket Type3,Small,Tier 1,2022,0,1,67
ITM_09220,Food,240.03,0.01,Regular,OUT_019,Supermarket Type1,Small,Tier 3,1988,0,32,121
ITM_09221,Personal Care,98.35,0.29,Regular,OUT_020,Supermarket Type3,Small,Tier 3,2001,0,33,112
ITM_09222,Electronics,418.54,0.24,Low Fat,OUT_021,Supermarket Type3,Large,Tier 1,1994,1,25,147
ITM_09223,Household,175.81,0.02,Non Edible,OUT_022,Supermarket Type3,Large,Tier 2,2003,0,33,125
ITM_09224,Personal Care,221.15,0.06,Non Edible,OUT_023,Supermarket Type1,Large,Tier 2,2017,1,37,165
